"sample_name","genus_tax_id","name","category","nt_rpm","nt_count","nt_alignment_length","nr_count","p_adj"
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",59732,"Chryseobacterium carnipullorum","bacteria",4.614399,77,84.25,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",59732,"Chryseobacterium sp. 6424","bacteria",3.71549,62,206.2,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",59732,"Chryseobacterium bernardetii","bacteria",3.116217,52,71.625,20,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",59732,"Chryseobacterium sp.","bacteria",0.239709,4,136,26,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",59732,"Chryseobacterium sp. G0186","bacteria",0.1198545,2,179,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",59732,"Chryseobacterium manosquense","bacteria",0.1198545,2,110,0,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",55080,"Brevibacillus brevis","bacteria",10.96669,183,78.6471,26,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus jensenii","bacteria",14.38254,240,208.24,86,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus crispatus","bacteria",5.45338,91,104.818,220,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus iners","bacteria",12.16523,203,113.677,77,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus amylovorus","bacteria",8.749379,146,110.889,35,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus johnsonii","bacteria",6.951561,116,82.1875,46,0.02959264
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus amylolyticus","bacteria",0.479418,8,73.25,118,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus acetotolerans","bacteria",2.936435,49,102.333,13,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1578,"Lactobacillus kefiranofaciens","bacteria",0.719127,12,78.6,7,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1378,"Gemella sanguinis","bacteria",10.78691,180,125.429,146,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1378,"Gemella morbillorum","bacteria",3.355926,56,83.8125,11,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",156973,"Dysgonomonas sp. HDW5B","bacteria",17.25905,288,79.9444,11,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1889813,"Anaerolineaceae bacterium oral taxon 439","bacteria",11.98545,200,91.5455,107,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1866885,"Mycolicibacterium phocaicum","bacteria",3.955199,66,70.7,16,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1866885,"Mycolicibacterium litorale","bacteria",0.5992725,10,81,6,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1866885,"Mycolicibacterium vanbaalenii","bacteria",0.5992725,10,81.5,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2742598,"Limosilactobacillus reuteri","bacteria",1.078691,18,128.667,279,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2742598,"Limosilactobacillus fermentum","bacteria",0.05992725,1,73,148,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2375,"Sporomusa termitida","bacteria",6.831707,114,70.25,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2747,"Carnobacterium maltaromaticum","bacteria",16.89949,282,97.8718,5,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767842,"Lactiplantibacillus plantarum","bacteria",13.00421,217,150.657,70,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",333750,"Alphapapillomavirus 10","viruses",9.108943,152,124.857,135,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",333750,"Alphapapillomavirus 8","viruses",2.816581,47,127.154,21,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",333750,"Alphapapillomavirus 3","viruses",1.258472,21,146,21,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",333750,"Alphapapillomavirus 9","viruses",0.9588361,16,187.5,16,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",22,"Shewanella woodyi","bacteria",2.337163,39,76.75,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1981050,"Phoenicibacter congonensis","bacteria",10.90676,182,106.576,103,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1582879,"Ezakiella massiliensis","bacteria",12.58472,210,256.645,75,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767891,"Lactobacillus harbinensis","bacteria",15.28145,255,105.919,29,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2081703,"Peptostreptococcaceae bacterium oral taxon 929","bacteria",16.65978,278,173.816,5,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",896,"Desulfococcus multivorans","bacteria",11.56596,193,106.519,90,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",390805,"Geosporobacter ferrireducens","bacteria",10.78691,180,93.125,11,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1743,"Propionibacterium australiense","bacteria",14.7421,246,172.867,30,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1743,"Propionibacterium freudenreichii","bacteria",3.475781,58,102.111,24,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",44013,"Polynucleobacter paneuropaeus","bacteria",12.34501,206,126.84,65,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1912215,"Acidipropionibacterium acidipropionici","bacteria",2.097454,35,125.091,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",46352,"Agrococcus jejuensis","bacteria",14.98181,250,104.059,18,3.509929e-05
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",262,"Francisella uliginis","bacteria",13.60349,227,86,23,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",84162,"Cryptobacterium curtum","bacteria",10.90676,182,73.1579,80,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",129957,"Carboxydothermus hydrogenoformans","bacteria",14.32261,239,374.065,18,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",129337,"Geobacillus thermodenitrificans","bacteria",3.415853,57,70.1429,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",129337,"Geobacillus thermocatenulatus","bacteria",1.078691,18,92,19,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28196,"Arcobacter butzleri","bacteria",5.693089,95,165,66,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28196,"Arcobacter cryaerophilus","bacteria",4.674326,78,72.6667,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28196,"Arcobacter skirrowii","bacteria",0.1198545,2,98,67,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",745,"Pasteurella multocida","bacteria",9.348652,156,72.9,95,3.330356e-05
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1511635,"Aquisphaera giovannonii","bacteria",14.62225,244,168.231,6,0.06315777
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",13334,"Anaerobiospirillum succiniciproducens","bacteria",1.73789,29,91,220,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",222,"Achromobacter xylosoxidans","bacteria",13.4237,224,86.3871,24,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",374,"Bradyrhizobium diazoefficiens","bacteria",12.94429,216,96.4688,31,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",374,"Bradyrhizobium oligotrophicum","bacteria",0.5992725,10,81.3333,3,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",133,"Methylocystis heyeri","bacteria",13.8432,231,97.24,16,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2701,"Gardnerella vaginalis","bacteria",3.595635,60,86.625,183,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2701,"Gardnerella leopoldii","bacteria",1.677963,28,154.667,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",44259,"Filifactor alocis","bacteria",12.64465,211,419.385,29,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",329857,"Cohnella sp. MFER-1","bacteria",13.48363,225,128.045,14,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",329857,"Cohnella abietis","bacteria",3.355926,56,118.857,15,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32008,"Burkholderia multivorans","bacteria",13.48363,225,70.9333,13,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32008,"Burkholderia sp. RPE67","bacteria",5.693089,95,142,27,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32008,"Burkholderia cepacia","bacteria",4.734253,79,120.438,5,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32008,"Burkholderia lata","bacteria",1.73789,29,70,2,0.000337158
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32008,"Burkholderia pyrrocinia","bacteria",0.5992725,10,71,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2147,"Acholeplasma axanthum","bacteria",4.973962,83,102.211,152,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2147,"Acholeplasma brassicae","bacteria",2.696726,45,87.1667,148,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2147,"Acholeplasma laidlawii","bacteria",4.554471,76,93.8421,6,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2147,"Acholeplasma hippikon","bacteria",2.39709,40,81.75,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",236752,"Fastidiosipila sanguinis","bacteria",12.76451,213,145.65,16,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767885,"Latilactobacillus curvatus","bacteria",0.5393453,9,94.3333,15,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1883,"Streptomyces viridosporus","bacteria",5.992725,100,92.9,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1883,"Streptomyces sp. Mg1","bacteria",0.05992725,1,124,28,0.0385959
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1912216,"Cutibacterium avidum","bacteria",10.96669,183,132.967,38,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1912216,"Cutibacterium acnes","bacteria",1.078691,18,103.875,53,0.286351
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",33870,"Coriobacterium glomerans","bacteria",11.98545,200,85.4651,21,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",13687,"Sphingomonas melonis","bacteria",0.239709,4,74.5,17,0.2704798
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",13687,"Sphingomonas sp. CL5.1","bacteria",0.3595635,6,110.5,3,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1761012,"Peptococcaceae bacterium DCMF","bacteria",8.090179,135,75.2941,83,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",416916,"Aggregatibacter actinomycetemcomitans","bacteria",12.46487,208,73.6923,9,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",416916,"Aggregatibacter segnis","bacteria",0.3595635,6,73.5,15,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",29580,"Janthinobacterium lividum","bacteria",11.80567,197,110.97,19,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",29580,"Janthinobacterium sp. Marseille","bacteria",2.217308,37,79.3333,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1817,"Nocardia cyriacigeorgica","bacteria",2.157381,36,85.5,1,0.001262677
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",79328,"Chitinophaga pinensis","bacteria",10.00785,167,72.9688,45,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",79328,"Chitinophaga alhagiae","bacteria",0.719127,12,81,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",5721,"Trichomonas vaginalis","eukaryota",9.528433,159,135.8,51,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",40,"Stigmatella aurantiaca","bacteria",5.393453,90,203.364,120,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28228,"Colwellia psychrerythraea","bacteria",0.479418,8,98,18,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2773294,"Desulfolutivibrio sulfoxidireducens","bacteria",10.78691,180,78.8636,27,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2299,"Desulfosarcina alkanivorans","bacteria",5.932798,99,303.583,108,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",311181,"Denitratisoma oestradiolicum","bacteria",11.80567,197,157.818,8,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",898,"Desulfomicrobium orale","bacteria",10.78691,180,96.0476,23,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767879,"Companilactobacillus farciminis","bacteria",11.74574,196,140.85,4,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767879,"Companilactobacillus allii","bacteria",1.917672,32,82.3,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767879,"Companilactobacillus ginsenosidimutans","bacteria",1.3184,22,78.3333,10,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767879,"Companilactobacillus zhachilii","bacteria",0.8989088,15,70,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1654,"Actinomyces gaoshouyii","bacteria",4.734253,79,111.583,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1654,"Actinomyces oris","bacteria",3.05629,51,73.5385,14,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1654,"Actinomyces israelii","bacteria",0.8389816,14,70.3333,7,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",423349,"Mucilaginibacter sp. PAMC 26640","bacteria",7.790543,130,82.1429,64,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",423349,"Mucilaginibacter rubeus","bacteria",5.033889,84,89.8333,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",423349,"Mucilaginibacter mallensis","bacteria",3.895272,65,73,7,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",423349,"Mucilaginibacter sp. F39-2","bacteria",1.018763,17,74,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",338,"Xanthomonas arboricola","bacteria",0.8389816,14,78.8,9,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",338,"Xanthomonas translucens","bacteria",0.1797818,3,72.6667,2,0.03266751
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",517,"Bordetella bronchiseptica","bacteria",2.636799,44,76.6,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",517,"Bordetella trematum","bacteria",0.8389816,14,83.1667,15,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",53335,"Pantoea ananatis","bacteria",3.05629,51,76.2222,141,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",33951,"Acetobacterium woodii","bacteria",10.36741,173,72.2632,19,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",33951,"Acetobacterium sp. KB-1","bacteria",6.591998,110,123.438,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",893,"Desulfobulbus oralis","bacteria",11.2064,187,70.1667,4,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2050,"Mobiluncus curtisii","bacteria",4.434617,74,110.538,115,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",583,"Proteus hauseri","bacteria",4.494544,75,190.8,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",237,"Flavobacterium psychrophilum","bacteria",2.816581,47,84.3333,29,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",237,"Flavobacterium branchiophilum","bacteria",2.696726,45,83.6667,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",237,"Flavobacterium faecale","bacteria",1.917672,32,88.25,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",237,"Flavobacterium sp.","bacteria",0.6591998,11,76.6,57,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",53246,"Pseudoalteromonas rubra","bacteria",2.39709,40,191.333,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",53246,"Pseudoalteromonas agarivorans","bacteria",1.618036,27,96.6667,3,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",53246,"Pseudoalteromonas luteoviolacea","bacteria",1.018763,17,72.25,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",53246,"Pseudoalteromonas tunicata","bacteria",0.05992725,1,131,4,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",338321,"Turneriella parva","bacteria",10.72698,179,133.2,3,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",105,"Runella slithyformis","bacteria",6.532071,109,82.6875,70,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1470540,"Jeotgalibaca porci","bacteria",2.516945,42,76.6667,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",379,"Rhizobium etli","bacteria",7.550834,126,83.5385,19,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1607807,"Candidatus Methanoplasma termitum","archaea",1.198545,20,80.5,154,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2792393,"Aquipluma nitroreducens","bacteria",9.288724,155,83.3478,18,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1508657,"Ruminiclostridium cellulolyticum","bacteria",9.708215,162,81.7,11,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",657,"Photobacterium profundum","bacteria",2.576872,43,70,8,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",41707,"Lawsonia intracellularis","bacteria",3.835344,64,260.833,105,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",544,"Citrobacter rodentium","bacteria",1.73789,29,107.222,3,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",544,"Citrobacter youngae","bacteria",0.05992725,1,95,22,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2026777,"Phycisphaeraceae bacterium","bacteria",9.947924,166,174.839,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2035811,"Pseudodesulfovibrio profundus","bacteria",8.090179,135,135.056,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",346096,"Paludibacter propionicigenes","bacteria",9.288724,155,95.027,11,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",400634,"Lysinibacillus sp. B2A1","bacteria",9.528433,159,75.8095,7,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",333922,"Betapapillomavirus 1","viruses",5.033889,84,170.5,81,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",333922,"Betapapillomavirus 3","viruses",0.1198545,2,145.5,3,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",191,"Azospirillum brasilense","bacteria",8.269961,138,87,13,0.1423479
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",191,"Azospirillum lipoferum","bacteria",6.292362,105,74.7647,22,0.1579111
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",168808,"Sneathia amnii","bacteria",9.288724,155,115.1,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",69965,"Macrococcus canis","bacteria",9.108943,152,81.6667,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",69965,"Macrococcus caseolyticus","bacteria",5.573235,93,92.76,6,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1505664,"Gottschalkia acidurici","bacteria",9.108943,152,84.8125,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",155493,"Gallibacterium anatis","bacteria",5.333526,89,89.5455,27,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1298,"Deinococcus maricopensis","bacteria",3.355926,56,97.5714,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1298,"Deinococcus wulumuqiensis","bacteria",1.378327,23,74,9,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1298,"Deinococcus peraridilitoris","bacteria",0.8989088,15,100.333,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",107,"Spirosoma sp. CJU-R4","bacteria",4.494544,75,76.7778,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",107,"Spirosoma sp. PL0136","bacteria",0.719127,12,76.5,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",234,"Brucella intermedia","bacteria",1.138618,19,74.8333,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",187,"Aquaspirillum sp. LM1","bacteria",8.629525,144,70.2353,5,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1912503,"Candidatus Izimaplasma sp. HR1","bacteria",4.614399,77,111.867,70,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2753,"Synergistes jonesii","bacteria",1.73789,29,117,118,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",6,"Azorhizobium caulinodans","bacteria",8.689452,145,108.083,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",76831,"Myroides fluvii","bacteria",4.914035,82,88.5556,42,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",76831,"Myroides phaeus","bacteria",0.5992725,10,86.25,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",308865,"Elizabethkingia anophelis","bacteria",4.674326,78,74.75,14,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",280472,"Aquiflexum balticum","bacteria",0.05992725,1,74,142,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2132,"Spiroplasma kunkelii","bacteria",0.5393453,9,76.3333,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2023,"Thermoactinomyces vulgaris","bacteria",6.412216,107,83.4375,34,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32067,"Leptotrichia wadei","bacteria",0.8989088,15,70.5,125,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32067,"Leptotrichia hofstadii","bacteria",2.277236,38,70.7143,77,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32067,"Leptotrichia trevisanii","bacteria",2.816581,47,95.8333,15,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32067,"Leptotrichia sp. oral taxon 212","bacteria",3.05629,51,74.25,9,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",32067,"Leptotrichia sp. oral taxon 847","bacteria",1.438254,24,72.25,24,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",209,"Helicobacter canadensis","bacteria",3.895272,65,111.333,6,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28453,"Sphingobacterium lactis","bacteria",7.670689,128,119.133,7,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28453,"Sphingobacterium sp. ML3W","bacteria",7.011489,117,88.8,4,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28453,"Sphingobacterium sp. DR205","bacteria",6.052653,101,86.6667,4,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",28453,"Sphingobacterium thalpophilum","bacteria",3.05629,51,77,15,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1372,"Planococcus sp. PAMC 21323","bacteria",0.4194908,7,85,17,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",175304,"Lentibacillus sp. CBA3610","bacteria",0.05992725,1,76,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2692382,"Gudongella oleilytica","bacteria",7.730616,129,176.5,7,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2582840,"Desulfocurvibacter africanus","bacteria",7.071416,118,76.1053,18,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2794998,"Maridesulfovibrio salexigens","bacteria",7.011489,117,75.2857,18,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2603323,"Petrocella atlantisensis","bacteria",6.77178,113,70.1111,19,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2755,"Brochothrix thermosphacta","bacteria",5.033889,84,127.182,48,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1822464,"Paraburkholderia tuberum","bacteria",0.5992725,10,98,6,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1822464,"Paraburkholderia megapolitana","bacteria",0.479418,8,76,5,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1379908,"Rufibacter sp. DG15C","bacteria",6.172507,103,86.3333,28,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1005038,"Fimbriimonas ginsengisoli","bacteria",7.251198,121,78.6,10,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",507,"Alcaligenes aquatilis","bacteria",1.198545,20,110.333,2,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1433993,"Chryseolinea soli","bacteria",7.670689,128,95.5806,1,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",52959,"Polaribacter reichenbachii","bacteria",0.9588361,16,78.3333,31,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",52959,"Polaribacter sp. L12M9","bacteria",1.258472,21,127.2,16,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",1543705,"Nitrospirillum amazonense","bacteria",6.711852,112,72.25,16,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2767889,"Lactobacillus bifermentans","bacteria",5.932798,99,71,18,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",79598,"Heliorestis convoluta","bacteria",6.412216,107,74.5294,19,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",122277,"Pectobacterium versatile","bacteria",2.996363,50,118.538,67,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2803850,"Mammaliicoccus sciuri","bacteria",6.292362,105,101.368,18,2.040029e-09
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",2803850,"Mammaliicoccus fleurettii","bacteria",2.037527,34,72.4,12,0
"doxyPEP_V2_R246_RectalSwab_DNA_Seq102_S1",33986,"Exiguobacterium mexicanum","bacteria",3.475781,58,73.8333,32,0
