"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","known_pathogen","expected_bg_count","p_val","p_adj"
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",29521,2,29521,"Brachyspira","","bacteria","false",1572608039.03894,100,100,113965.2983016,1837514,1189,1597610,99.3596,1300.57,"10^-232.04",NA,NA,NA,NA,100,52190.6852024022,841494,1202,812392,96.2892,220.758,"10^0.000208549",NA,NA,NA,NA,"[52584, 542834, 84379, 159, 13264, 1287055, 2608385, 84377, 235984, 84378, 310721, 797080, 29522, 1358104, 797076, 1262760, 221953, 797079, 381802, 120157, 545019, 796920, 310715, 242791, 120160, 1203235, 545018, 310717, 242785, 1763438]",1,0.157913029256026,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",816,2,816,"Bacteroides","","bacteria","false",1029307505.11853,100,100,86166.5983640442,1389303,2346,1229552,98.8475,670.247,"10^-211.339",NA,NA,NA,NA,100,118891.53870766,1916942,2671,1565540,93.412,120.734,"10^0.00132393",NA,NA,NA,NA,"[817, 47678, 28116, 457391, 820, 2162637, 162156, 371601, 46506, 2715212, 674529, 338188, 1263047, 818, 469589, 1133319, 1347393, 457395, 85831, 2292935, 392838, 28111, 329854, 1965632, 310300, 457390, 2650157, 291644, 2292919, 290053, 246787, 2516958, 626930, 1262754, 1796613, 28113, 2763023, 28119, 376806, 626929, 291645, 2763022, 457394, 469588, 2785531, 1262741, 2292943, 2755405, 469585, 1263048, 2650158, 477666, 2302937, 1903262, 1263053, 2528203, 1841855, 469590, 1263042, 469593, 1965620, 2086579, 1263037, 2697504, 1263056, 2292284, 2447885, 626931, 2292923, 2024197, 1871006, 457393, 1739298, 2292285, 1262749, 457387, 2302936, 2292913, 585543, 1262750, 2292939, 2025659, 1907658, 1917883, 2787080, 1965613, 691816, 1263043, 871325, 1263050, 1262735, 871324, 2292930, 2292281, 2723058, 1262746, 1897051, 1263049, 1263052, 1262744, 457389, 2763020, 2292957, 2302925, 1263039, 2292952, 2292945, 1262743, 1739319, 2787083, 1263040, 2292948, 2292938, 1450439, 1262753, 1470345, 2292193, 2292951, 1852362, 2292917, 1262739, 2709390, 469592, 2292002, 1263045, 1262752, 1965580, 1897052, 2292940, 1896974, 2292283, 1297750, 1263044, 2292927, 1262751, 1262738, 1263055, 1263041, 2516960, 556259, 1263054, 1262748, 1262740, 1177429, 1841856, 585544, 2292941, 1965640, 1262737, 457392, 93975, 2739389, 2302938, 2184759, 2763021, 2302926, 2292280, 556258, 165156, 2292924, 2292920, 1163670, 643958]",0,0.00413863087190575,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",838,2,838,"Prevotella","","bacteria","false",949562794.632373,100,100,70680.0262399598,1139606,602,734554,93.9338,299.599,"10^-118.234",NA,NA,NA,NA,100,63243.4673009494,1019703,1602,654960,88.8319,69.7767,"10^0.00092903",NA,NA,NA,NA,"[165179, 589437, 28135, 28132, 28129, 652716, 1262929, 28133, 839, 363265, 60133, 652721, 28131, 1262930, 1177574, 52227, 76123, 1602169, 77095, 589436, 2293125, 1263103, 1262932, 2022527, 1263102, 2518605, 1262922, 1262925, 2079531, 1231727, 28125, 386414, 189722, 1262924, 1761886, 2292054, 419005, 28130, 2024224, 28137, 2292364, 159272, 185294, 1262934, 28126, 2033405, 1262919, 28128, 2024226, 2033406, 1739459, 1262937, 633701, 1262926, 2024227, 2024222, 2479840, 1111130, 2024228, 1262931, 2292365, 2024223, 1262918, 2736294, 28134, 712461, 1262935, 228604, 77768, 407975, 1855325, 439703, 28127, 840, 2024225, 2024216, 1262921, 2024219, 1776379, 470565, 2024217, 1262928, 645274, 83231, 1703337, 228603, 1410613, 655809, 1739520, 1408310, 1262920, 1280674, 2490854, 59823, 28136, 1761887, 305719, 1917878, 1262927, 1284775, 282402, 1676614, 1761883, 537296, 242750, 1262933, 1262938, 2491051, 189723, 2736290, 2024218, 1384078, 2736295, 2024220, 1161412, 310514, 2736291, 1761884, 712466, 2508867, 243905, 81582, 2081962, 1262936, 1262917, 52229, 1433844, 1897014, 1287488, 1262923, 537297, 515414, 425941, 1761889, 1158294, 563031, 242665, 1871004, 1761888, 1392486, 163561]",3,2.05204823124178,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",909656,2,909656,"Phocaeicola","","bacteria","false",825508093.547169,100,100,95557.2673961415,1540713,1545,1387667,97.7802,621.857,"10^-178.564",NA,NA,NA,NA,100,58131.9067768801,937287,1435,715142,90.5045,145.221,"10^0.000519054",NA,NA,NA,NA,"[357276, 821, 671267, 310297, 376805, 310298, 204516, 387090, 2762213, 376804, 732242, 2762212, 555313]",0,0.0251562210494048,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",2316020,2,2316020,"Mediterraneibacter","","bacteria","false",392737861.470574,100,100,26936.849750184,434315,156,389532,97.8186,626.342,"10^-229.502",NA,NA,NA,NA,100,25423.3400983098,409912,164,347723,83.5666,120.897,"10^0.000158159",NA,NA,NA,NA,"[33039, 33038, 46228, 592978, 342942, 2763054, 1720300, 2316025, 2527876, 2594882]",0,0.00090797960493543,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",216851,2,216851,"Faecalibacterium","","bacteria","false",344222815.984956,100,100,22726.4610181784,366429,96,327355,97.6164,559.911,"10^-178.221",NA,NA,NA,NA,100,12035.5121085438,194054,89,122851,89.639,111.582,"10^0.000313714",NA,NA,NA,NA,"[853, 259315, 2302956, 1262898, 2293109, 1965551, 1971605, 2580425, 2302957, 1965581, 1965648, 2292357, 1965655]",0,0.020450700792983,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",102106,2,102106,"Collinsella","","bacteria","false",297342035.930919,100,100,13468.4558858212,217158,88,199765,98.7525,644.582,"10^-232.204",NA,NA,NA,NA,100,17047.4041487971,274863,100,250157,86.5382,121.899,"10^0.000166684",NA,NA,NA,NA,"[74426, 1965616, 147207, 147206, 2292209, 2292316, 2292227, 1907654, 1965630, 2292015, 2292327, 2292339, 2292207, 742722, 2713419, 2292323, 2292221, 2292315, 2292226, 1896993, 2292340, 2292335, 2292214, 2292213, 2292324, 1262851, 2584628, 2292029, 2292026, 626935, 2018038, 2292028, 2292024, 2292337, 2292336, 2292027, 2292343, 2292325, 1262850, 1870987, 2292344, 2292025, 2292320, 1871016, 2787135, 2292326, 2292334, 2292031, 1965585, 2292332, 2292329, 2292328, 2292314, 2292014, 2292010, 2292218, 2292023, 2292318, 2292020, 1131819, 2292342, 2292341, 2292317, 2292312, 2292030, 2292016, 2292330, 2292225, 2292224, 2292012, 1965612]",0,0.000678195772826041,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",577309,2,577309,"Paraprevotella","","bacteria","false",242640970.174107,100,100,13454.1909503653,216928,30,206606,92.3827,1090.79,"10^-264.629",NA,NA,NA,NA,100,24349.9967374388,392606,31,129704,83.5758,69.9618,"10^0.000180061",NA,NA,NA,NA,"[454154, 454155, 1263095, 910951]",0,0.000112219349018811,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",375288,2,375288,"Parabacteroides","","bacteria","false",237150830.667329,100,100,15039.4594297287,242488,330,215153,97.6068,730.006,"10^-245.727",NA,NA,NA,NA,100,34828.7082160726,561559,553,498577,90.2167,108.332,"10^0.00159349",NA,NA,NA,NA,"[823, 46503, 563193, 2293124, 2293118, 2025876, 387661, 328812, 2320086, 2709398, 1750560, 2292053, 2763057, 1235803, 1871013, 469591, 1897013, 658661, 1263094, 871327, 574930, 457388, 1262913, 1263091, 2292363, 2302940, 2293116, 2293122, 2293120, 2293119, 658662, 2293114, 2086575, 2293123, 1917887, 2293117, 2292241, 2293113, 2292052, 1262912, 512312, 2290935, 1217282, 1944636, 2292362, 1965619, 2293115, 1078087]",0,0.00101598350302817,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",40544,2,40544,"Sutterella","","bacteria","false",211299666.548258,100,100,21485.6597193465,346423,23,330456,93.6375,1060.39,"10^-292.654",NA,NA,NA,NA,100,9587.8352486817,154589,85,148608,98.6042,161.592,"10^0.000675256",NA,NA,NA,NA,"[2584944, 1263111, 40545, 2494234, 1944635, 437898, 1897023, 1262977, 1574262, 286133]",0,0.0218916191858887,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1573534,2,1573534,"Faecalitalea","","bacteria","false",193782946.022961,100,100,19358.0135853653,312118,72,240632,91.5569,551.239,"10^-168.946",NA,NA,NA,NA,100,20.2810169308225,327,4,161,94.6173,55.8507,"10^3.30166e-09",NA,NA,NA,NA,"[39483]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",189330,2,189330,"Dorea","","bacteria","false",188686022.563099,100,100,3.72128751024266,60,NA,NA,99.4341,126.286,"10^-72.5643",NA,NA,NA,NA,100,20935.2192751231,337548,90,286063,78.5005,110.716,"10^3.43247e-05",NA,NA,NA,NA,"[88431, 39486, 286138, 2292346, 1263074, 2292041, 2763040, 658665, 2293098, 1263073, 1896999, 2293097, 2080749, 2292347, 2293100, 1280669, 2040291, 1262872]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",662,2,662,"Vibrio","","bacteria","false",129724082.607059,100,100,18.7304804682214,302,2,127,86.5361,88.8793,"10^-17.4614",NA,NA,NA,NA,100,12977.6800846787,209245,29,160492,88.8753,61.0789,"10^0.000109799",NA,NA,NA,NA,"[670, 666, 2587865, 47951, 680, 2479546, 2572923, 2014742, 190895, 669, 170673, 2024409, 1481663, 2662262, 672, 675, 1481914, 693153, 29497, 2777577, 766224, 300876]",3,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1485,2,1485,"Clostridium","","bacteria","false",111057484.241097,100,100,346.948038871624,5594,15,1729,89.8203,170.248,"10^-46.671",NA,NA,NA,NA,100,15545.3064452877,250644,60,203801,83.4893,85.68,"10^5.88008e-05",NA,NA,NA,NA,"[411489, 76489, 2293040, 59620, 747377, 1491, 1513, 1262815, 556261, 411486, 1492, 411484, 1523155, 223919, 1042156, 2292201, 1502, 2292305, 238834, 1509, 29341, 1262832, 1720194, 1504, 2293054, 2293036, 2305240, 2293029, 33954, 36745, 1520, 2184719, 2293024, 2479838, 2547410, 46867, 2762247, 225345, 332101, 2787102, 2507159, 598553, 1414720, 2212991, 598552, 1519, 1262784, 2068654, 169679, 2292994, 2292308, 182773, 2292204, 2067550, 84023, 1650661, 1262811, 2293041, 649724, 97138, 2292311, 1542, 1497, 2293019, 349931, 94869, 1561, 1534, 1494, 1523157, 2763038, 1501, 2292993, 2787148, 2483110, 2293053, 2292206, 1702238, 420412, 36845, 908340, 2293028, 394958, 1506, 1622073, 2320868, 1550235, 1716543, 1548, 2698832, 1262776, 755731, 1216932, 84022, 2779445, 1262848, 29373, 2763035, 1609975, 1262771, 2293046, 2293033, 2292008, 137838, 2293034, 1262805, 1262792, 36834, 84024, 2787098, 1414721, 217159, 2293002, 2126740, 1896989, 1896982, 1805472, 1805471, 84698, 37659, 2665504, 2292306, 1776045, 2487743, 2293037, 1896984, 1881060, 1499689, 1263064, 1262802, 29372, 29363, 1530, 2293051, 84031, 1488, 2293027, 2293011, 2292304, 2292007, 1262774, 759821, 29367, 1507, 1493, 1267, 2787141, 2495408, 2293043, 2292310, 1871020, 1391647, 1354301, 1263065, 1262837, 1262830, 1262768, 665940, 36844, 1553]",4,0.000792402063340376,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1505663,2,1505663,"Erysipelatoclostridium","","bacteria","false",102205781.6834,100,100,9471.60703544512,152715,24,147971,95.1566,1323.68,"10^-132.791",NA,NA,NA,NA,100,757.033922500364,12206,14,716,89.9482,47.3201,"10^0.00437877",NA,NA,NA,NA,"[1522, 1547, 29348, 341225]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",572511,2,572511,"Blautia","","bacteria","false",92280487.6789974,100,100,12045.1874560704,194210,81,151661,95.4866,509.886,"10^-217.905",NA,NA,NA,NA,100,13172.3034214644,212383,262,177134,78.1596,67.1678,"10^0.0023649",NA,NA,NA,NA,"[40520, 2479767, 1912897, 1737424, 765821, 418240, 2779518, 1226324, 33035, 2292961, 1322, 2109334, 89014, 2509240, 1532, 1520805, 871665, 2584624, 1796616, 180164, 1262758, 536633, 2292970, 2709718, 2292988, 2292965, 2292982, 2292987, 2763031, 2292964, 2742763, 53443, 2763027, 2292963, 2292969, 1917876, 2292959, 871664, 2292968, 1805476, 2292990, 2292966, 2292976, 2292978, 2292975, 1262757, 1796615, 1965603, 2292985, 1896976, 2292960, 2292971, 2292977, 2787821, 2292980, 2292983, 2212480, 1262755, 2292981, 2292287, 2763026, 2292984, 689776, 2763028, 2292962, 2709720, 2292979, 1262756]",0,0.000170023548246757,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",397864,2,397864,"Barnesiella","","bacteria","false",86380386.3315076,100,100,24.0023044410651,387,1,50,91.0306,135.253,"10^-49.0788",NA,NA,NA,NA,100,8643.86865025014,139369,6,106617,79.2652,95.7506,"10^3.10411e-07",NA,NA,NA,NA,"[487174, 397865, 1965590, 1965646]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",44249,2,44249,"Paenibacillus","","bacteria","false",83410178.683749,100,100,19.7228238042861,318,1,10,90.6917,84.831,"10^-33.7481",NA,NA,NA,NA,100,8896.79215802964,143447,5,141218,61.5926,72.3384,"10^5.33495e-05",NA,NA,NA,NA,"[1472719, 483908, 44252, 1532905, 59840, 1406, 1324314, 1227350, 1962644, 171404, 2749268, 996640, 1619311, 1536773, 1226754, 652715, 78057, 160799, 1736552, 169760, 1712516, 2059267, 2707005, 1117987, 2565926, 1566358, 128574, 2704462, 2777984, 2660554, 1870819, 1473112, 228574, 1536772, 483937, 59843, 217090, 44250, 682956, 528191, 198119, 44251, 2726185, 2509456, 1464]",0,0.176279204816086,1.29797813178546e-96,1.49907333530152e-96
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1578,2,1578,"Lactobacillus","","bacteria","false",77508216.6925041,100,100,10.2335406531673,165,1,10,93.6578,109.682,"10^-51.2356",NA,NA,NA,NA,100,16285.2844666994,262575,12,245850,71.4274,88.1922,"10^4.4542e-07",NA,NA,NA,NA,"[83683, 47770, 109790, 872327, 1587, 147802, 1596, 303541, 33959, 2042044, 2797258, 1584, 2107999, 1604, 712335, 366313, 81857, 2269374, 267818, 1579, 2419772, 2695882, 420645]",0,0.413287277157667,1.21804884230542e-27,1.35891163359244e-27
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1283313,2,1283313,"Alloprevotella","","bacteria","false",76977933.2222945,100,100,7687.7458459518,123953,12,72441,94.8465,177.552,"10^-78.2657",NA,NA,NA,NA,100,841.072998773344,13561,8,12661,96.029,26.3069,"10^1.52395e-06",NA,NA,NA,NA,"[2133944, 671218, 712469, 2766595, 1283315, 76122, 1872471]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",2569097,2,2569097,"Anaerobutyricum","","bacteria","false",76640536.4880325,100,100,6881.03273518969,110946,57,103578,97.9964,1524.87,"10^-272.461",NA,NA,NA,NA,100,806.403003469583,13002,44,6329,84.5995,65.0159,"10^9.37366e-05",NA,NA,NA,NA,"[39488, 105843]",0,0.000340047096493515,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",283168,2,283168,"Odoribacter","","bacteria","false",73104072.9241319,100,100,4618.05577875263,74459,71,69030,99.7403,781.129,"10^-235.67",NA,NA,NA,NA,100,3441.57073238942,55490,77,47068,88.0585,98.5833,"10^0.000223947",NA,NA,NA,NA,"[28118, 2293111, 626933, 2292236, 1897010, 1263090, 2304575, 1262909, 2293112, 2292048]",0,0.000113693703555583,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1663717,2,1663717,"Herbinix","","bacteria","false",73006079.0196955,100,100,16.7457937960919,270,NA,NA,97.5877,94.1053,"10^-48.8509",NA,NA,NA,NA,100,7491.32388686949,120786,6,115973,78.1021,61.9622,"10^8.66193e-08",NA,NA,NA,NA,"[1679721, 1564487]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1730,2,1730,"Eubacterium","","bacteria","false",65457447.3051683,100,100,109.715960093654,1769,15,1090,85.987,238.14,"10^-60.6397",NA,NA,NA,NA,100,9316.55338918501,150215,411,121246,88.4991,106.877,"10^0.000676675",NA,NA,NA,NA,"[39496, 2292349, 2292353, 2292354, 1235790, 2292232, 39490, 2764325, 1897002, 165185, 1262879, 97253, 53442, 1965542, 1262888, 242681, 1736, 2292352, 2293106, 2292045, 2041044, 1262885, 2787097, 1262890, 1262880, 1519438, 2293105, 457402, 1263078, 42322, 29322]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1263,2,1263,"Ruminococcus","","bacteria","false",64929024.4787138,100,100,2664.50387879224,42961,54,37178,92.7111,612.13,"10^-212.501",NA,NA,NA,NA,100,9688.93022604329,156219,76,122338,77.6443,51.5257,"10^0.000790922",NA,NA,NA,NA,"[2292069, 657323, 2293189, 2293213, 165186, 2292370, 2293162, 2564099, 2292377, 2293198, 1262951, 1161942, 2292072, 2293240, 2293220, 2293166, 457412, 2293236, 2293207, 2293187, 2293175, 2293147, 2293186, 1264, 2293217, 2293151, 2293212, 1160721, 2292070, 2293229, 2302958, 2293190, 2293237, 2293176, 2293160, 2292250, 2292373, 2293215, 2292372, 2293146, 2293231, 2293224, 40518, 2292369, 2293219, 1897021, 1262960, 2293228, 2787139, 2787130, 2787082, 2293234, 1262958, 1262967, 2293225, 1263106, 2293208, 2292247, 1262968, 2293173, 2293184, 2293244, 2293211, 2292246, 2292376, 2292068, 1265, 2787081, 2293238, 2293204, 438033, 244362, 40519, 2293167, 2293232, 2293192, 2292374, 2292248, 1262964, 2787106, 2787115, 2292245, 2293183, 2293164, 2293205, 2293222, 2292073, 2293168, 2763065, 2293241, 2293223, 2293218, 2292371, 2293158, 2292071, 2787089, 2293182, 1897019, 2293180, 2787114, 2293227, 2293188, 2787131, 2787076, 2293214, 2293174, 2293161, 2292074]",0,0.000509754805586043,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",39948,2,39948,"Dialister","","bacteria","false",64899874.393217,100,100,4851.56657002036,78224,24,74251,94.3856,1443.88,"10^-238.373",NA,NA,NA,NA,100,6934.49523242018,111808,28,109968,91.7164,241.038,"10^0.000106508",NA,NA,NA,NA,"[1262870, 2582419, 39950, 2161821, 278064, 487173, 218538, 309120]",0,0.000112331292730593,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1573535,2,1573535,"Holdemanella","","bacteria","false",64013587.7511941,100,100,0.930321877560664,15,NA,NA,100,141,"10^-83.6826",NA,NA,NA,NA,100,6719.96300745469,108349,322,93351,98.9808,91.1581,"10^0.000246291",NA,NA,NA,NA,"[1735, 2764327]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",848,2,848,"Fusobacterium","","bacteria","false",62946818.6649246,100,100,16783.1307141114,270602,256,247033,92.2998,843.15,"10^-190.145",NA,NA,NA,NA,100,14767.929484398,238110,790,198098,79.2003,142.327,"10^0.0109985",NA,NA,NA,NA,"[856, 850, 861, 851, 859, 852, 2665157, 1755100, 2725304, 858, 2764326, 849, 68766, 2663009, 2605786, 1583098, 134605, 936562, 285729, 854, 860, 712288, 671211, 1852365, 1739251, 2787123, 1784851, 1739543, 159267, 1739435, 936563]",2,0.574226215274021,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",32008,2,32008,"Burkholderia","","bacteria","false",53526379.3327453,100,100,9.05513294159046,146,1,86,85.9006,91.8462,"10^-23.2558",NA,NA,NA,NA,100,13577.0554596618,218909,7,208202,72.5042,159.389,"10^3.61615e-08",NA,NA,NA,NA,"[1090379, 28450, 87883, 13373, 758796, 337, 95486, 2653133, 758782, 640512, 1855726, 1542965, 2184547, 95485, 2571746, 28095, 1097668]",3,2.09940420345572,2.59681558312602e-07,2.7654399716407e-07
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",2719313,2,2719313,"Enterocloster","","bacteria","false",51890873.4719937,100,100,3878.88403630143,62541,31,50791,95.7425,226.207,"10^-111.827",NA,NA,NA,NA,100,2040.94013499258,32907,21,15283,89.2073,46.8197,"10^1.63105e-06",NA,NA,NA,NA,"[208479, 1531, 358743, 358742, 333367, 460384]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",83770,2,83770,"Succinivibrio","","bacteria","false",48471630.4646657,100,100,4787.8705321367,77197,40,74279,94.2669,880.513,"10^-254.089",NA,NA,NA,NA,100,599.375374983084,9664,114,5544,95.0885,75.8666,"10^0.00113177",NA,NA,NA,NA,"[83771, 2053619]",0,0.000113349032164505,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",574697,2,574697,"Butyricimonas","","bacteria","false",48069731.4135595,100,100,4801.88738175862,77423,72,71682,96.5404,1835.4,"10^-264.956",NA,NA,NA,NA,100,622.385336088084,10035,77,4811,94.1334,74.099,"10^0.0136188",NA,NA,NA,NA,"[2093856, 1472416, 544645, 544644, 1472417, 2042309, 1965649, 1987504, 2763032, 1816677, 2787088]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",970,2,970,"Selenomonas","","bacteria","false",48007709.9550555,100,100,4827.87437287181,77842,9,73916,92.7522,706.822,"10^-253.094",NA,NA,NA,NA,100,922.631216706162,14876,3,13799,75.6502,88.4465,"10^1.99031e-06",NA,NA,NA,NA,"[971, 135080, 712535, 135083, 69823, 713030, 712538, 1884263, 2754044, 712528, 416586]",0,0.000392935637133511,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1905344,2,1905344,"Ruthenibacterium","","bacteria","false",39564728.8088999,100,100,3912.68573118614,63086,18,60671,93.9209,500.177,"10^-171.981",NA,NA,NA,NA,100,43.7871497038552,706,4,292,98.4467,60.7241,"10^2.70874e-08",NA,NA,NA,NA,"[1550024]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",713,2,713,"Actinobacillus","","bacteria","false",35591013.9625458,100,100,2.91500854969008,47,NA,NA,86.7287,102.667,"10^-17.8395",NA,NA,NA,NA,100,3559.53554646411,57392,1,57336,59.1195,131.852,"10^1.42575e-07",NA,NA,NA,NA,"[715, 718, 51161]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",41707,2,41707,"Lawsonia","","bacteria","false",29200943.0928741,100,100,712.440493835956,11487,3,10930,88.9261,1349.05,"10^-287.515",NA,NA,NA,NA,100,2207.65381545146,35595,5,35015,73.2969,108.69,"10^1.20528e-07",NA,NA,NA,NA,"[29546]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",872,2,872,"Desulfovibrio","","bacteria","false",27531325.4299452,100,100,2267.31845853235,36557,13,33683,97.0793,734.747,"10^-241.842",NA,NA,NA,NA,100,719.076789895889,11594,7,10191,93.9994,51.0323,"10^0.00194605",NA,NA,NA,NA,"[901, 876, 167968, 881, 58180, 54767, 665942, 44742, 631220, 1965618, 1725232, 241368, 2666132, 2605782, 2583823, 466107, 2709792, 2491046, 2292040, 184917, 571438, 370038, 112036]",0,0.000798268624626625,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1870884,2,1870884,"Clostridioides","","bacteria","false",25870390.7712069,100,100,50.5474886807961,815,7,501,92.1311,235.15,"10^-109.156",NA,NA,NA,NA,100,2537.42191031746,40912,10,38871,76.3488,62.722,"10^0.000897805",NA,NA,NA,NA,"[1496, 1540]",1,0.000168329023528216,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1017280,2,1017280,"Pseudoflavonifractor","","bacteria","false",25338866.8718273,100,100,32.8713730071434,530,1,480,94.794,212.284,"10^-88.5434",NA,NA,NA,NA,100,2541.39128366172,40976,7,34101,79.8444,84.3509,"10^3.44917e-06",NA,NA,NA,NA,"[106588, 1221379, 1871015, 2779352, 2763059, 2584666, 1965661, 1980281]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",906,2,906,"Megasphaera","","bacteria","false",24134410.1476787,100,100,2378.5849550886,38351,27,33305,99.1857,1138.07,"10^-227.022",NA,NA,NA,NA,100,956.805040341891,15427,25,11619,92.2647,51.9963,"10^9.07006e-07",NA,NA,NA,NA,"[907, 699193, 1675036, 1285585, 39029, 2027407, 1273103, 2530045, 2292358, 1603888, 165188, 1776081, 1232428, 1263087, 537288, 159836, 2144175, 187326, 1084486, 349095]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",1827,2,1827,"Rhodococcus","","bacteria","false",23106094.3656817,100,100,0.806278960552575,13,NA,NA,94.8991,121.143,"10^-62.104",NA,NA,NA,NA,100,2318.17605450566,37377,5,37216,60.4278,96.3255,"10^0.110792",NA,NA,NA,NA,"[1830, 260936, 194249, 1828, 103816, 38310]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",2039240,2,2039240,"Anaerotignum","","bacteria","false",21383138.2484393,100,100,2138.31382484393,34477,2,33488,91.8882,2244.33,"10^-289.729",NA,NA,NA,NA,100,32.6232871731273,526,2,54,93.0818,46.0784,"10^0.0333333",NA,NA,NA,NA,"[28446, 2358141, 160404]",0,0,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",2529408,2,2529408,"Schaalia","","bacteria","false",21144355.6331988,100,100,2745.50390359853,44267,16,41784,90.4499,1891.57,"10^-275.33",NA,NA,NA,NA,100,266.878335942902,4303,19,1968,96.2503,60.6644,"10^9.07859e-07",NA,NA,NA,NA,"[181487, 131111, 52773, 1660, 131110, 2709403, 29316, 2758572, 100469, 121163]",0,2.1279133717272,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",133925,2,133925,"Olsenella","","bacteria","false",18576047.0365463,100,100,1898.91099501832,30617,5,28628,90.9702,752.499,"10^-274.355",NA,NA,NA,NA,100,9.48928315111877,153,2,76,87.3391,84.5833,"10^2.10097e-05",NA,NA,NA,NA,"[2109685, 1805478, 2779519, 604330, 712411, 133926, 2364795, 2292441, 1965615, 2779357, 2530046, 1965579]",0,1.2070961988104,0,0
"DOXYPEP_R027_RECTAL_RNA_SEQ093_S1",162289,2,162289,"Peptoniphilus","","bacteria","false",17775970.2218441,100,100,2255.28629558256,36363,27,26628,96.1534,394.673,"10^-185.841",NA,NA,NA,NA,100,310.169313978725,5001,20,1386,89.7171,48.6913,"10^0.00358058",NA,NA,NA,NA,"[54005, 54006, 1912856, 1258, 33031, 361493, 507750, 33030, 671216, 1268254, 254354, 1111133, 2058292, 1465757, 1739305, 1776390, 1739525, 1465756, 1871017, 2731255, 1477000, 1330243, 755172, 1647714, 337315, 1776387, 1673725, 1111134, 2582829, 1472765, 1175452, 361497, 1344337, 1971214, 1720298, 1354300, 1647715, 1660341, 1647709, 907581, 1647712]",1,0.320874993478326,0,0
